Entity,Code,Year,Oil Consumption - TWh
Canada,CAN,1998,1094.4218169444443
Canada,CAN,1999,1115.5517663888888
Canada,CAN,2000,1109.181507222222
Canada,CAN,2001,1140.4631511111113
Canada,CAN,2002,1183.0521069444444
Canada,CAN,2003,1227.1873991666666
Canada,CAN,2004,1280.9208627777778
Canada,CAN,2005,1245.5549572222224
Canada,CAN,2006,1256.571053333333
Canada,CAN,2007,1291.311804166667
Canada,CAN,2008,1246.0726488888888
Canada,CAN,2009,1213.9515697222223
Canada,CAN,2010,1268.7359766666666
Canada,CAN,2011,1271.2237547222223
Canada,CAN,2012,1287.767243611111
Canada,CAN,2013,1281.44662
Canada,CAN,2014,1281.0783749999998
Canada,CAN,2015,1284.5797930555557
Canada,CAN,2016,1281.015626388889
Canada,CAN,2017,1269.895245833333
Canada,CAN,2018,1315.0439975
Canada,CAN,2019,1327.9799225
Canada,CAN,2020,1183.499236388889
Central America,,1965,46.9182325
Central America,,1966,47.390278333333335
Central America,,1967,49.84992
Central America,,1968,50.84401916666667
Central America,,1969,53.994906666666665
Central America,,1970,55.84710944444444
Central America,,1971,58.500455
Central America,,1972,63.74055138888889
Central America,,1973,66.89315166666667
Central America,,1974,68.231695
Central America,,1975,75.71275944444444
Central America,,1976,77.58317611111111
Central America,,1977,78.57740083333333
Central America,,1978,79.61156277777778
Central America,,1979,79.63897361111111
Central America,,1980,74.82082138888889
Central America,,1981,74.24630861111112
Central America,,1982,74.29600500000001
Central America,,1983,73.29113972222223
Central America,,1984,71.62689888888887
Central America,,1985,71.68649472222222
Central America,,1986,71.59729388888888
Central America,,1987,76.95055277777777
Central America,,1988,74.60748194444444
Central America,,1989,77.9829811111111
Central America,,1990,80.50687722222223
Central America,,1991,87.79551694444444
Central America,,1992,99.84210916666666
Central America,,1993,106.56005972222222
Central America,,1994,116.62919027777778
Central America,,1995,129.19746805555553
Central America,,1996,126.17901916666666
Central America,,1997,136.793065
Central America,,1998,156.8219063888889
Central America,,1999,154.6780313888889
Central America,,2000,159.4298925
Central America,,2001,170.7793086111111
Central America,,2002,170.35345750000002
Central America,,2003,177.98371472222223
Central America,,2004,181.8753847222222
Central America,,2005,180.3063775
Central America,,2006,190.83190444444443
Central America,,2007,201.8630697222222
Central America,,2008,202.5709633333333
Central America,,2009,200.55674166666665
Central America,,2010,202.7720258333333
Central America,,2011,215.7968005555556
Central America,,2012,217.11225
Central America,,2013,216.86686416666663
Central America,,2014,224.26410666666663
Central America,,2015,243.66925055555555
Central America,,2016,252.4269375
Central America,,2017,256.5446655555555
Central America,,2018,252.69437277777777
Central America,,2019,272.8058422222222
Central America,,2020,236.51142111111116
Chile,CHL,1965,41.6063575
Chile,CHL,1966,45.54828833333333
Chile,CHL,1967,47.55048833333333
Chile,CHL,1968,50.10552138888889
Chile,CHL,1969,53.3543425
Chile,CHL,1970,56.32218722222223
Chile,CHL,1971,62.389541666666666
Chile,CHL,1972,66.09132666666667
Chile,CHL,1973,62.90487305555556
Chile,CHL,1974,60.21715055555556
Chile,CHL,1975,52.48442166666666
Chile,CHL,1976,55.64112861111112
Chile,CHL,1977,57.00314333333333
Chile,CHL,1978,62.357126666666666
Chile,CHL,1979,62.93562611111111
Chile,CHL,1980,63.69678166666666
Chile,CHL,1981,65.79230583333333
Chile,CHL,1982,58.37378138888889
Chile,CHL,1983,56.69933472222223
Chile,CHL,1984,56.727217222222215
Chile,CHL,1985,55.19452722222222
Chile,CHL,1986,59.04986
Chile,CHL,1987,61.68528472222222
Chile,CHL,1988,67.96125333333333
Chile,CHL,1989,75.17039444444444
Chile,CHL,1990,79.3555586111111
Chile,CHL,1991,88.48296722222223
Chile,CHL,1992,95.84963805555556
Chile,CHL,1993,104.48654027777776
Chile,CHL,1994,112.21420444444443
Chile,CHL,1995,123.35620305555555
Chile,CHL,1996,130.9829075
Chile,CHL,1997,140.88295499999998
Chile,CHL,1998,144.0184961111111
Chile,CHL,1999,145.66054166666666
Chile,CHL,2000,142.36901666666665
Chile,CHL,2001,135.44452944444444
Chile,CHL,2002,141.35427694444442
Chile,CHL,2003,136.51785638888887
Chile,CHL,2004,144.74241361111112
Chile,CHL,2005,150.1780286111111
Chile,CHL,2006,166.89793749999998
Chile,CHL,2007,214.7955002777778
Chile,CHL,2008,223.0821711111111
Chile,CHL,2009,217.85314083333333
Chile,CHL,2010,192.92306
Chile,CHL,2011,210.6467136111111
Chile,CHL,2012,210.6272805555556
Chile,CHL,2013,203.2488894444444
Chile,CHL,2014,197.50784888888887
Chile,CHL,2015,199.42492888888887
Chile,CHL,2016,211.3500033333333
Chile,CHL,2017,202.25851694444444
Chile,CHL,2018,211.21641361111108
Chile,CHL,2019,211.2544947222222
Chile,CHL,2020,192.5072783333333
China,CHN,1965,129.0625363888889
China,CHN,1966,165.79991083333334
China,CHN,1967,163.69284527777776
China,CHN,1968,179.0345755555555
China,CHN,1969,240.04433027777776
China,CHN,1970,332.04554833333333
China,CHN,1971,451.5776813888889
China,CHN,1972,519.6964991666666
China,CHN,1973,633.9830905555556
China,CHN,1974,729.0730180555555
China,CHN,1975,804.0782297222222
China,CHN,1976,919.1863952777776
China,CHN,1977,971.0417141666668
China,CHN,1978,1076.6368777777775
China,CHN,1979,1079.2995222222223
China,CHN,1980,1011.721054722222
China,CHN,1981,960.4063822222222
China,CHN,1982,950.9188161111113
China,CHN,1983,971.9111505555557
China,CHN,1984,1007.7962963888888
China,CHN,1985,1055.259253888889
China,CHN,1986,1122.5739988888888
China,CHN,1987,1193.055565
China,CHN,1988,1282.6026997222225
China,CHN,1989,1343.1707955555555
China,CHN,1990,1331.5683305555556
China,CHN,1991,1439.6677675
China,CHN,1992,1565.881279166667
China,CHN,1993,1730.6695080555555
China,CHN,1994,1754.1200030555556
China,CHN,1995,1900.1698066666668
China,CHN,1996,2082.869347777778
China,CHN,1997,2273.275080833333
China,CHN,1998,2335.3745377777777
China,CHN,1999,2485.169459166667
China,CHN,2000,2661.136997222222
China,CHN,2001,2720.8675927777776
China,CHN,2002,2938.008313888889
China,CHN,2003,3271.5244583333333
China,CHN,2004,3820.0719694444447
China,CHN,2005,3886.774544444445
China,CHN,2006,4174.974463888889
China,CHN,2007,4381.042547222222
China,CHN,2008,4469.1302444444445
China,CHN,2009,4637.320094444444
China,CHN,2010,5275.544380555556
China,CHN,2011,5467.327188888889
China,CHN,2012,5731.219008333333
China,CHN,2013,5982.918830555555
China,CHN,2014,6218.294911111111
China,CHN,2015,6732.650186111111
China,CHN,2016,6961.925880555556
China,CHN,2017,7278.487461111111
China,CHN,2018,7517.874591666667
China,CHN,2019,7759.732538888888
China,CHN,2020,7916.455444444444
Colombia,COL,1965,46.043992222222215
Colombia,COL,1966,52.477487777777775
Colombia,COL,1967,52.939367777777775
Colombia,COL,1968,59.09285944444444
Colombia,COL,1969,56.770116944444446
Colombia,COL,1970,64.31149277777777
Colombia,COL,1971,66.51804944444444
Colombia,COL,1972,75.4273411111111
Colombia,COL,1973,72.52904027777778
Colombia,COL,1974,80.37146222222222
Colombia,COL,1975,80.83759555555555
Colombia,COL,1976,85.24423222222222
Colombia,COL,1977,85.51660916666667
Colombia,COL,1978,87.30357444444445
Colombia,COL,1979,92.58892333333333
Colombia,COL,1980,88.41678805555556
Colombia,COL,1981,90.58166111111112
Colombia,COL,1982,92.93463944444444
Colombia,COL,1983,96.12820555555555
Colombia,COL,1984,95.60485638888888
Colombia,COL,1985,99.25514472222224
Colombia,COL,1986,98.31106833333332
Colombia,COL,1987,103.5086775
Colombia,COL,1988,108.9146813888889
Colombia,COL,1989,111.86090111111112
Colombia,COL,1990,113.58744833333334
Colombia,COL,1991,116.54474166666664
Colombia,COL,1992,128.14900416666666
Colombia,COL,1993,136.2419136111111
Colombia,COL,1994,140.64757666666668
Colombia,COL,1995,148.11997916666667
Colombia,COL,1996,152.96592972222223
Colombia,COL,1997,156.24843249999998
Colombia,COL,1998,152.11596111111112
Colombia,COL,1999,134.94142138888887
Colombia,COL,2000,132.1702872222222
Colombia,COL,2001,123.97800444444444
Colombia,COL,2002,121.93071666666664
Colombia,COL,2003,126.7706675
Colombia,COL,2004,126.76224055555556
Colombia,COL,2005,131.6564375
Colombia,COL,2006,127.92161694444444
Colombia,COL,2007,126.2236075
Colombia,COL,2008,136.54628472222225
Colombia,COL,2009,134.3880525
Colombia,COL,2010,141.13202027777777
Colombia,COL,2011,145.16020138888888
Colombia,COL,2012,157.80189055555556
Colombia,COL,2013,155.97566833333332
Colombia,COL,2014,164.31091666666666
Colombia,COL,2015,175.89514138888887
Colombia,COL,2016,180.46985138888888
Colombia,COL,2017,175.7674252777778
Colombia,COL,2018,180.77997694444443
Colombia,COL,2019,188.96734444444445
Colombia,COL,2020,153.50341916666667
Croatia,HRV,1990,54.27561611111111
Croatia,HRV,1991,38.49625388888889
Croatia,HRV,1992,38.49625388888889
Croatia,HRV,1993,40.67350055555555
Croatia,HRV,1994,41.96200888888889
Croatia,HRV,1995,46.48946888888889
Croatia,HRV,1996,44.09094944444445
Croatia,HRV,1997,47.088189166666666
Croatia,HRV,1998,53.074534444444446
Croatia,HRV,1999,52.552790277777774
Croatia,HRV,2000,46.74931138888889
Croatia,HRV,2001,47.9074875
Croatia,HRV,2002,50.18211055555555
Croatia,HRV,2003,55.53367416666666
Croatia,HRV,2004,52.10342472222222
Croatia,HRV,2005,53.632508055555554
Croatia,HRV,2006,54.47205666666667
Croatia,HRV,2007,55.77020388888889
Croatia,HRV,2008,52.88455111111111
Croatia,HRV,2009,51.64973749999999
Croatia,HRV,2010,43.887877777777774
Croatia,HRV,2011,41.73456527777778
Croatia,HRV,2012,37.400105277777776
Croatia,HRV,2013,35.97752222222223
Croatia,HRV,2014,37.66257111111111
Croatia,HRV,2015,39.12713305555556
Croatia,HRV,2016,39.293175
Croatia,HRV,2017,42.00155166666666
Croatia,HRV,2018,40.69542333333333
Croatia,HRV,2019,39.72351583333334
Croatia,HRV,2020,35.89583888888889
Cyprus,CYP,1965,4.680250555555555
Cyprus,CYP,1966,5.3386325
Cyprus,CYP,1967,5.7872547222222215
Cyprus,CYP,1968,6.427251666666666
Cyprus,CYP,1969,7.589793611111111
Cyprus,CYP,1970,8.004829166666667
Cyprus,CYP,1971,9.548514444444445
Cyprus,CYP,1972,10.737023888888888
Cyprus,CYP,1973,11.519170277777777
Cyprus,CYP,1974,10.213084166666668
Cyprus,CYP,1975,8.53023
Cyprus,CYP,1976,8.673059444444444
Cyprus,CYP,1977,9.79698361111111
Cyprus,CYP,1978,10.044485277777776
Cyprus,CYP,1979,10.192833333333336
Cyprus,CYP,1980,10.278665
Cyprus,CYP,1981,9.856193611111111
Cyprus,CYP,1982,11.813791944444445
Cyprus,CYP,1983,12.43067972222222
Cyprus,CYP,1984,12.612488888888889
Cyprus,CYP,1985,12.483789722222223
Cyprus,CYP,1986,13.480528333333332
Cyprus,CYP,1987,15.873595277777776
Cyprus,CYP,1988,16.99601583333333
Cyprus,CYP,1989,17.556082500000002
Cyprus,CYP,1990,18.56510583333333
Cyprus,CYP,1991,18.988806666666665
Cyprus,CYP,1992,21.83139
Cyprus,CYP,1993,22.876077777777777
Cyprus,CYP,1994,22.615880277777777
Cyprus,CYP,1995,23.986263055555558
Cyprus,CYP,1996,24.44181777777778
Cyprus,CYP,1997,24.96774277777778
Cyprus,CYP,1998,27.28378555555556
Cyprus,CYP,1999,28.60155888888889
Cyprus,CYP,2000,29.842425277777775
Cyprus,CYP,2001,29.993262777777776
Cyprus,CYP,2002,29.674216388888887
Cyprus,CYP,2003,31.576580555555555
Cyprus,CYP,2004,30.71446805555556
Cyprus,CYP,2005,34.478428888888885
Cyprus,CYP,2006,34.05661944444444
Cyprus,CYP,2007,34.64724694444445
Cyprus,CYP,2008,35.38241333333333
Cyprus,CYP,2009,34.59230361111111
Cyprus,CYP,2010,33.50396444444444
Cyprus,CYP,2011,32.946394444444444
Cyprus,CYP,2012,30.689984444444445
Cyprus,CYP,2013,27.186856666666667
Cyprus,CYP,2014,27.269660555555557
Cyprus,CYP,2015,27.930635277777775
Cyprus,CYP,2016,30.465368055555555
Cyprus,CYP,2017,31.275581666666668
Cyprus,CYP,2018,30.94467527777778
Cyprus,CYP,2019,30.785167777777776
Cyprus,CYP,2020,26.200880555555557
Czechia,CZE,1965,47.04688722222222
Czechia,CZE,1966,51.94197833333333
Czechia,CZE,1967,57.79913083333333
Czechia,CZE,1968,63.84014916666666
Czechia,CZE,1969,68.49293305555555
Czechia,CZE,1970,82.32865388888888
Czechia,CZE,1971,90.63970944444443
Czechia,CZE,1972,99.17102166666666
Czechia,CZE,1973,111.49430694444445
Czechia,CZE,1974,114.32110666666668
Czechia,CZE,1975,126.144665
Czechia,CZE,1976,133.33147194444444
Czechia,CZE,1977,139.4912938888889
Czechia,CZE,1978,144.35347055555556
Czechia,CZE,1979,146.7098447222222
Czechia,CZE,1980,136.44553249999998
Czechia,CZE,1981,134.55256
Czechia,CZE,1982,123.24367388888888
Czechia,CZE,1983,120.67317
Czechia,CZE,1984,128.2782822222222
Czechia,CZE,1985,125.86781305555554
Czechia,CZE,1986,120.88828222222224
Czechia,CZE,1987,121.37409305555556
Czechia,CZE,1988,116.66190916666666
Czechia,CZE,1989,111.4166686111111
Czechia,CZE,1990,100.62564194444444
Czechia,CZE,1991,84.19088166666667
Czechia,CZE,1992,80.68122111111111
Czechia,CZE,1993,81.68363472222222
Czechia,CZE,1994,84.47286694444445
Czechia,CZE,1995,95.19518277777776
Czechia,CZE,1996,99.64469638888887
Czechia,CZE,1997,95.02330805555556
Czechia,CZE,1998,98.08545277777776
Czechia,CZE,1999,97.63967722222222
Czechia,CZE,2000,94.4290872222222
Czechia,CZE,2001,99.91982444444444
Czechia,CZE,2002,96.75072916666666
Czechia,CZE,2003,103.5313172222222
Czechia,CZE,2004,114.085015
Czechia,CZE,2005,119.15711083333332
Czechia,CZE,2006,117.51041416666666
Czechia,CZE,2007,116.69226111111112
Czechia,CZE,2008,117.23186166666666
Czechia,CZE,2009,113.17897722222224
Czechia,CZE,2010,106.8734336111111
Czechia,CZE,2011,108.28204444444444
Czechia,CZE,2012,106.93589277777778
Czechia,CZE,2013,102.03872444444444
Czechia,CZE,2014,107.97657444444444
Czechia,CZE,2015,104.876535
Czechia,CZE,2016,98.4725425
Czechia,CZE,2017,115.29597333333332
Czechia,CZE,2018,116.1138497222222
Czechia,CZE,2019,117.60352527777778
Czechia,CZE,2020,103.10022388888888
Denmark,DNK,1965,123.12544583333332
Denmark,DNK,1966,140.237705
Denmark,DNK,1967,148.31646166666667
Denmark,DNK,1968,161.211985
Denmark,DNK,1969,193.8265586111111
Denmark,DNK,1970,215.59958583333332
Denmark,DNK,1971,212.8460622222222
Denmark,DNK,1972,225.1914886111111
Denmark,DNK,1973,208.22062777777776
Denmark,DNK,1974,188.51406666666665
Denmark,DNK,1975,186.31959777777777
Denmark,DNK,1976,198.24033138888888
Denmark,DNK,1977,197.98226777777776
Denmark,DNK,1978,197.5211544444444
Denmark,DNK,1979,188.93774555555555
Denmark,DNK,1980,161.33126944444442
Denmark,DNK,1981,151.967345
Denmark,DNK,1982,130.9179002777778
Denmark,DNK,1983,123.8526552777778
Denmark,DNK,1984,122.43610777777778
Denmark,DNK,1985,126.17741333333332
Denmark,DNK,1986,124.51120111111112
Denmark,DNK,1987,114.68499305555557
Denmark,DNK,1988,113.9984697222222
Denmark,DNK,1989,109.76311333333334
Denmark,DNK,1990,107.52144444444444
Denmark,DNK,1991,109.08682472222222
Denmark,DNK,1992,108.11384194444445
Denmark,DNK,1993,113.18888138888887
Denmark,DNK,1994,120.41808666666668
Denmark,DNK,1995,125.37966666666668
Denmark,DNK,1996,136.06866777777776
Denmark,DNK,1997,131.2793358333333
Denmark,DNK,1998,126.99976222222222
Denmark,DNK,1999,126.04254
Denmark,DNK,2000,122.53468027777777
Denmark,DNK,2001,117.52587777777778
Denmark,DNK,2002,113.73350694444444
Denmark,DNK,2003,109.98831361111112
Denmark,DNK,2004,108.04398805555554
Denmark,DNK,2005,109.07095138888889
Denmark,DNK,2006,111.11345777777778
Denmark,DNK,2007,111.7787225
Denmark,DNK,2008,109.58575055555556
Denmark,DNK,2009,98.55898277777776
Denmark,DNK,2010,99.51671888888887
Denmark,DNK,2011,96.32279194444445
Denmark,DNK,2012,89.37507083333333
Denmark,DNK,2013,89.02521361111111
Denmark,DNK,2014,89.44343638888888
Denmark,DNK,2015,90.4354388888889
Denmark,DNK,2016,88.84345944444443
Denmark,DNK,2017,88.0655388888889
Denmark,DNK,2018,89.36031416666667
Denmark,DNK,2019,88.02722694444444
Denmark,DNK,2020,72.84504111111112
Eastern Africa,,1965,64.7527975
Eastern Africa,,1966,68.19404694444444
Eastern Africa,,1967,71.7124361111111
Eastern Africa,,1968,74.66365194444444
Eastern Africa,,1969,79.07232083333332
Eastern Africa,,1970,82.66517694444444
Eastern Africa,,1971,98.85052805555554
Eastern Africa,,1972,102.7318625
Eastern Africa,,1973,107.84087611111111
Eastern Africa,,1974,108.04495916666669
Eastern Africa,,1975,103.699795
Eastern Africa,,1976,103.70543583333333
Eastern Africa,,1977,105.88665833333332
Eastern Africa,,1978,104.02361527777776
Eastern Africa,,1979,105.96317805555556
Eastern Africa,,1980,109.89873305555555
Eastern Africa,,1981,106.80807194444444
Eastern Africa,,1982,103.12732805555557
Eastern Africa,,1983,102.24778083333334
Eastern Africa,,1984,104.12430333333332
Eastern Africa,,1985,106.66074111111112
Eastern Africa,,1986,113.4848461111111
Eastern Africa,,1987,115.117015
Eastern Africa,,1988,125.28506833333334
Eastern Africa,,1989,130.4777711111111
Eastern Africa,,1990,133.16636833333334
Eastern Africa,,1991,129.6662561111111
Eastern Africa,,1992,130.30667222222223
Eastern Africa,,1993,133.8973613888889
Eastern Africa,,1994,140.94411277777778
Eastern Africa,,1995,145.8665088888889
Eastern Africa,,1996,150.5751713888889
Eastern Africa,,1997,152.8200977777778
Eastern Africa,,1998,155.0306647222222
Eastern Africa,,1999,163.54825111111109
Eastern Africa,,2000,164.73402944444445
Eastern Africa,,2001,173.6204238888889
Eastern Africa,,2002,175.81238583333334
Eastern Africa,,2003,176.75677694444445
Eastern Africa,,2004,192.767105
Eastern Africa,,2005,201.3392225
Eastern Africa,,2006,213.01663166666663
Eastern Africa,,2007,220.9290263888889
Eastern Africa,,2008,226.7520088888889
Eastern Africa,,2009,237.24598777777777
Eastern Africa,,2010,246.1946975
Eastern Africa,,2011,259.3547686111111
Eastern Africa,,2012,262.8084694444444
Eastern Africa,,2013,281.471695
Eastern Africa,,2014,290.4422138888889
Eastern Africa,,2015,320.2456769444444
Eastern Africa,,2016,323.86318805555555
Eastern Africa,,2017,341.8537561111111
Eastern Africa,,2018,354.1571011111111
Eastern Africa,,2019,369.5240025
Eastern Africa,,2020,305.10624388888886
Ecuador,ECU,1965,7.9206375
Ecuador,ECU,1966,8.269749444444445
Ecuador,ECU,1967,8.931145277777777
Ecuador,ECU,1968,10.672142222222222
Ecuador,ECU,1969,11.293050833333332
Ecuador,ECU,1970,12.877644722222222
Ecuador,ECU,1971,14.232480277777778
Ecuador,ECU,1972,14.631551388888887
Ecuador,ECU,1973,16.28416861111111
Ecuador,ECU,1974,18.546285555555556
Ecuador,ECU,1975,18.14756277777778
Ecuador,ECU,1976,20.509939166666665
Ecuador,ECU,1977,25.59443555555556
Ecuador,ECU,1978,26.172732222222223
Ecuador,ECU,1979,27.873513611111107
Ecuador,ECU,1980,35.751173333333334
Ecuador,ECU,1981,39.96072166666666
Ecuador,ECU,1982,43.64244222222222
Ecuador,ECU,1983,39.98213861111111
Ecuador,ECU,1984,40.18488555555556
Ecuador,ECU,1985,49.41151555555555
Ecuador,ECU,1986,50.19322527777778
Ecuador,ECU,1987,50.63072555555556
Ecuador,ECU,1988,59.78882805555555
Ecuador,ECU,1989,62.20530222222222
Ecuador,ECU,1990,63.61657083333333
Ecuador,ECU,1991,71.21293166666668
Ecuador,ECU,1992,71.046415
Ecuador,ECU,1993,71.34012722222221
Ecuador,ECU,1994,77.55587333333334
Ecuador,ECU,1995,76.32140944444444
Ecuador,ECU,1996,85.72029305555556
Ecuador,ECU,1997,97.7650011111111
Ecuador,ECU,1998,98.40975166666666
Ecuador,ECU,1999,85.99663361111111
Ecuador,ECU,2000,78.33834916666666
Ecuador,ECU,2001,81.36386666666667
Ecuador,ECU,2002,80.80060833333333
Ecuador,ECU,2003,82.59096555555554
Ecuador,ECU,2004,87.28776972222222
Ecuador,ECU,2005,95.14136861111112
Ecuador,ECU,2006,100.83730111111112
Ecuador,ECU,2007,102.50296694444444
Ecuador,ECU,2008,105.60008805555556
Ecuador,ECU,2009,107.39316277777776
Ecuador,ECU,2010,124.12672833333332
Ecuador,ECU,2011,127.2954986111111
Ecuador,ECU,2012,131.77361472222222
Ecuador,ECU,2013,139.62584583333333
Ecuador,ECU,2014,147.06836055555556
Ecuador,ECU,2015,142.6600811111111
Ecuador,ECU,2016,134.04097055555556
Ecuador,ECU,2017,130.87362888888887
Ecuador,ECU,2018,141.7003211111111
Ecuador,ECU,2019,137.3503275
Ecuador,ECU,2020,110.46090027777775
Egypt,EGY,1965,81.39379222222223
Egypt,EGY,1966,87.33999388888888
Egypt,EGY,1967,71.32263611111111
Egypt,EGY,1968,74.59975833333333
Egypt,EGY,1969,55.37866388888889
Egypt,EGY,1970,71.6659211111111
Egypt,EGY,1971,74.07779833333333
Egypt,EGY,1972,84.65238666666666
Egypt,EGY,1973,79.5720163888889
Egypt,EGY,1974,87.7604025
Egypt,EGY,1975,97.0128125
Egypt,EGY,1976,114.73853194444445
Egypt,EGY,1977,122.63605722222222
Egypt,EGY,1978,126.6980497222222
Egypt,EGY,1979,138.93947555555553
Egypt,EGY,1980,155.292555
Egypt,EGY,1981,179.15859194444445
Egypt,EGY,1982,203.74937416666668
Egypt,EGY,1983,223.5740558333333
Egypt,EGY,1984,241.7429408333333
Egypt,EGY,1985,245.6880161111111
Egypt,EGY,1986,246.40952722222224
Egypt,EGY,1987,260.4517055555556
Egypt,EGY,1988,259.0958719444444
Egypt,EGY,1989,268.6125441666666
Egypt,EGY,1990,275.39039083333336
Egypt,EGY,1991,270.62951944444444
Egypt,EGY,1992,259.8219155555556
Egypt,EGY,1993,243.19084583333333
Egypt,EGY,1994,253.93776805555555
Egypt,EGY,1995,275.37675722222224
Egypt,EGY,1996,291.09639305555555
Egypt,EGY,1997,307.3262852777778
Egypt,EGY,1998,323.4117827777778
Egypt,EGY,1999,330.86061277777776
Egypt,EGY,2000,323.7593786111111
Egypt,EGY,2001,305.7343544444444
Egypt,EGY,2002,302.16963722222226
Egypt,EGY,2003,312.5241413888889
Egypt,EGY,2004,300.6576491666667
Egypt,EGY,2005,349.31060527777777
Egypt,EGY,2006,332.49391361111105
Egypt,EGY,2007,356.30525527777775
Egypt,EGY,2008,373.4494275
Egypt,EGY,2009,401.7607355555555
Egypt,EGY,2010,423.4950769444444
Egypt,EGY,2011,396.6033536111111
Egypt,EGY,2012,414.6580466666667
Egypt,EGY,2013,420.3524833333333
Egypt,EGY,2014,451.8379327777778
Egypt,EGY,2015,468.0128769444444
Egypt,EGY,2016,478.7755275
Egypt,EGY,2017,443.1278394444445
Egypt,EGY,2018,408.8843033333333
Egypt,EGY,2019,411.6638686111111
Egypt,EGY,2020,369.9782080555556
Estonia,EST,1985,40.44607527777777
Estonia,EST,1986,40.010977777777775
Estonia,EST,1987,40.409795
Estonia,EST,1988,40.75830305555556
Estonia,EST,1989,42.03418916666666
Estonia,EST,1990,41.34321222222222
Estonia,EST,1991,36.42071
Estonia,EST,1992,19.57404222222222
Estonia,EST,1993,20.74842861111111
Estonia,EST,1994,18.914958888888886
Estonia,EST,1995,14.864138055555555
Estonia,EST,1996,16.087318055555556
Estonia,EST,1997,15.796541388888889
Estonia,EST,1998,15.8604975
Estonia,EST,1999,14.814796388888889
Estonia,EST,2000,13.329059166666667
Estonia,EST,2001,15.416941111111113
Estonia,EST,2002,17.262798888888888
Estonia,EST,2003,16.20338027777778
Estonia,EST,2004,16.443971666666666
Estonia,EST,2005,16.752336944444444
Estonia,EST,2006,17.505254166666663
Estonia,EST,2007,18.683673888888887
Estonia,EST,2008,17.7899725
Estonia,EST,2009,15.984228333333332
Estonia,EST,2010,16.475808611111113
Estonia,EST,2011,16.062140555555555
Estonia,EST,2012,19.032380555555555
Estonia,EST,2013,18.798449166666668
Estonia,EST,2014,17.403739166666664
Estonia,EST,2015,17.36340388888889
Estonia,EST,2016,16.932930833333334
Estonia,EST,2017,17.673056944444443
Estonia,EST,2018,17.47478166666667
Estonia,EST,2019,15.588738333333332
Estonia,EST,2020,14.401515277777778
Europe,,1965,4980.569122222222
Europe,,1966,5467.011833333333
Europe,,1967,5934.497411111111
Europe,,1968,6525.928094444444
Europe,,1969,7267.227102777778
Europe,,1970,8055.973113888888
Europe,,1971,8453.693152777778
Europe,,1972,9047.59661111111
Europe,,1973,9694.992730555556
Europe,,1974,9126.40977222222
Europe,,1975,8810.393466666666
Europe,,1976,9410.929208333331
Europe,,1977,9328.600508333331
Europe,,1978,9800.723872222225
Europe,,1979,10024.282761111112
Europe,,1980,9348.72101111111
Europe,,1981,8711.056816666665
Europe,,1982,8287.650130555556
Europe,,1983,8057.640266666666
Europe,,1984,8105.107955555556
Europe,,1985,9066.216663888888
Europe,,1986,9345.30295
Europe,,1987,9388.736355555557
Europe,,1988,9435.363980555554
Europe,,1989,9402.8415
Europe,,1990,9582.49076111111
Europe,,1991,9499.905322222225
Europe,,1992,9252.071541666666
Europe,,1993,9040.352794444443
Europe,,1994,8997.255413888888
Europe,,1995,9170.410275
Europe,,1996,9266.002316666669
Europe,,1997,9343.263466666664
Europe,,1998,9533.580102777778
Europe,,1999,9395.102827777777
Europe,,2000,9281.543594444443
Europe,,2001,9411.943655555557
Europe,,2002,9378.998913888889
Europe,,2003,9428.48426388889
Europe,,2004,9516.731166666666
Europe,,2005,9582.236308333331
Europe,,2006,9607.712847222225
Europe,,2007,9418.875544444443
Europe,,2008,9315.600819444444
Europe,,2009,8854.895425
Europe,,2010,8750.36776388889
Europe,,2011,8512.09638888889
Europe,,2012,8226.837166666666
Europe,,2013,8076.024722222222
Europe,,2014,7924.9753222222225
Europe,,2015,8124.716499999999
Europe,,2016,8314.654241666667
Europe,,2017,8463.685463888889
Europe,,2018,8447.748533333333
Europe,,2019,8409.35738888889
Europe,,2020,7242.457161111111
European Union,,1965,3844.244027777778
European Union,,1966,4236.734747222223
European Union,,1967,4601.550399999999
European Union,,1968,5089.999838888889
European Union,,1969,5719.058111111111
European Union,,1970,6391.131752777778
European Union,,1971,6730.612805555556
European Union,,1972,7222.54328611111
European Union,,1973,7783.380886111111
European Union,,1974,7325.0570777777775
European Union,,1975,7157.833797222222
European Union,,1976,7719.072936111111
European Union,,1977,7590.744097222222
European Union,,1978,7987.104897222222
European Union,,1979,8215.264505555555
European Union,,1980,7723.495852777778
European Union,,1981,7195.9572194444445
European Union,,1982,6757.838063888889
European Union,,1983,6528.583213888889
European Union,,1984,6389.343505555556
European Union,,1985,6637.494608333333
European Union,,1986,6861.078222222222
European Union,,1987,6879.440516666667
European Union,,1988,6902.184083333334
European Union,,1989,6913.960030555555
European Union,,1990,7062.680136111111
European Union,,1991,7076.563433333334
European Union,,1992,7098.562325
European Union,,1993,6990.854261111111
European Union,,1994,7022.499330555555
European Union,,1995,7176.182805555555
European Union,,1996,7313.575794444444
European Union,,1997,7378.547066666667
European Union,,1998,7596.817725
European Union,,1999,7540.537691666667
European Union,,2000,7441.644422222222
European Union,,2001,7545.986427777778
European Union,,2002,7493.603466666666
European Union,,2003,7525.458586111111
European Union,,2004,7571.066563888889
European Union,,2005,7590.000622222222
